owner,variable,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049
PPA,fixed_om,39438832.373224996,39438832.373224996,39438832.373224996,38414561.040061295,38414561.040061295,46919830.17091208,46919830.17091208,46919830.17091208,46919830.17091208,46919830.17091208,56063617.78245508,56063617.78245508,56063617.78245508,56063617.78245508,56063617.78245508,65047983.67935151,65047983.67935151,65047983.67935151,65047983.67935151,65047983.67935151,71316335.81978369,71316335.81978369,71316335.81978369,71316335.81978369,71316335.81978369,107500693.90131858,107500693.90131858,107500693.90131858,107500693.90131858,107500693.90131858
PPA,fuel_cost,228787777.83445695,228787777.83445695,228787777.83445695,209459210.2806882,209459210.2806882,217740747.97881177,217740747.97881177,217740747.97881177,217740747.97881177,217740747.97881177,473561294.08348215,473561294.08348215,473561294.08348215,473561294.08348215,473561294.08348215,509679572.45091766,509679572.45091766,509679572.45091766,509679572.45091766,509679572.45091766,610683097.7814296,610683097.7814296,610683097.7814296,610683097.7814296,610683097.7814296,388874538.14832944,388874538.14832944,388874538.14832944,388874538.14832944,388874538.14832944
PPA,non_renewable_output,2593132.8886379427,2593132.8886379427,2593132.8886379427,2068304.0000000014,2068304.0000000014,1991726.5474840538,1991726.5474840538,1991726.5474840538,1991726.5474840538,1991726.5474840538,4272487.961880138,4272487.961880138,4272487.961880138,4272487.961880138,4272487.961880138,4398827.542666938,4398827.542666938,4398827.542666938,4398827.542666938,4398827.542666938,2820876.896219102,2820876.896219102,2820876.896219102,2820876.896219102,2820876.896219102,-2.073928618630597e-10,-2.073928618630597e-10,-2.073928618630597e-10,-2.073928618630597e-10,-2.073928618630597e-10
PPA,renewable_output,1217125.7827530967,1217125.7827530967,1217125.7827530967,1435763.1523110806,1435763.1523110806,2969004.787373606,2969004.787373606,2969004.787373606,2969004.787373606,2969004.787373606,2969004.787373606,2969004.787373606,2969004.787373606,2969004.787373606,2969004.787373606,2969004.787373597,2969004.787373597,2969004.787373597,2969004.787373597,2969004.787373597,4742236.9753912045,4742236.9753912045,4742236.9753912045,4742236.9753912045,4742236.9753912045,8087341.249936005,8087341.249936005,8087341.249936005,8087341.249936005,8087341.249936005
PPA,storage_load,0.0,0.0,0.0,27824.410757780697,27824.410757780697,58870.818239621614,58870.818239621614,58870.818239621614,58870.818239621614,58870.818239621614,80034.15257967016,80034.15257967016,80034.15257967016,80034.15257967016,80034.15257967016,39087.50110939385,39087.50110939385,39087.50110939385,39087.50110939385,39087.50110939385,65274.283485458174,65274.283485458174,65274.283485458174,65274.283485458174,65274.283485458174,264452.83465731936,264452.83465731936,264452.83465731936,264452.83465731936,264452.83465731936
PPA,total_output,3810258.671391039,3810258.671391039,3810258.671391039,3504067.1523110815,3504067.1523110815,4960731.33485766,4960731.33485766,4960731.33485766,4960731.33485766,4960731.33485766,7241492.749253742,7241492.749253742,7241492.749253742,7241492.749253742,7241492.749253742,7367832.330040533,7367832.330040533,7367832.330040533,7367832.330040533,7367832.330040533,7563113.871610307,7563113.871610307,7563113.871610307,7563113.871610307,7563113.871610307,8087341.249936004,8087341.249936004,8087341.249936004,8087341.249936004,8087341.249936004
PPA,variable_om,79706273.37189369,79706273.37189369,79706273.37189369,74914172.36031717,74914172.36031717,74852500.20805278,74852500.20805278,74852500.20805278,74852500.20805278,74852500.20805278,86898154.02568893,86898154.02568893,86898154.02568893,86898154.02568893,86898154.02568893,90432125.67326842,90432125.67326842,90432125.67326842,90432125.67326842,90432125.67326842,88177315.11501326,88177315.11501326,88177315.11501326,88177315.11501326,88177315.11501326,66666087.48589106,66666087.48589106,66666087.48589106,66666087.48589106,66666087.48589106
distributed,amortized_cost,228934542.09592152,228934542.09592152,228934542.09592152,228934542.09592152,228934542.09592152,231206873.08400953,231206873.08400953,231206873.08400953,231206873.08400953,231206873.08400953,241439243.5890445,241439243.5890445,241439243.5890445,241439243.5890445,241439243.5890445,260138182.7305171,260138182.7305171,260138182.7305171,260138182.7305171,260138182.7305171,283459849.93663764,283459849.93663764,283459849.93663764,283459849.93663764,283459849.93663764,213478221.67203444,213478221.67203444,213478221.67203444,213478221.67203444,213478221.67203444
distributed,capacity_added,179.09699999999987,0.0,0.0,0.0,0.0,16.505,0.0,0.0,0.0,0.0,83.24800000000002,0.0,0.0,0.0,0.0,229.223,0.0,0.0,0.0,0.0,228.16000000000003,0.0,0.0,0.0,0.0,521.5629999999994,0.0,0.0,0.0,0.0
distributed,capacity_in_place,712.0969999999991,712.0969999999991,712.0969999999991,712.0969999999991,712.0969999999991,728.6019999999992,728.6019999999992,728.6019999999992,728.6019999999992,728.6019999999992,811.8499999999992,811.8499999999992,811.8499999999992,811.8499999999992,811.8499999999992,1002.9759999999991,1002.9759999999991,1002.9759999999991,1002.9759999999991,1002.9759999999991,1214.6309999999992,1214.6309999999992,1214.6309999999992,1214.6309999999992,1214.6309999999992,1430.3459999999989,1430.3459999999989,1430.3459999999989,1430.3459999999989,1430.3459999999989
distributed,capacity_retired,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.097,0.0,0.0,0.0,0.0,16.505,0.0,0.0,0.0,0.0,305.84799999999933,0.0,0.0,0.0,0.0
distributed,capital_outlay,397575014.5224024,0.0,0.0,0.0,0.0,22069444.338870227,0.0,0.0,0.0,0.0,130471176.68936504,0.0,0.0,0.0,0.0,329145740.56270266,0.0,0.0,0.0,0.0,327041321.42346466,0.0,0.0,0.0,0.0,728093862.927711,0.0,0.0,0.0,0.0
distributed,fixed_om,5739491.066182397,5739491.066182397,5739491.066182397,5739491.066182397,5739491.066182397,6170534.900925954,6170534.900925954,6170534.900925954,6170534.900925954,6170534.900925954,7123598.656761205,7123598.656761205,7123598.656761205,7123598.656761205,7123598.656761205,8327613.688943147,8327613.688943147,8327613.688943147,8327613.688943147,8327613.688943147,10291426.435459467,10291426.435459467,10291426.435459467,10291426.435459467,10291426.435459467,14038606.229055375,14038606.229055375,14038606.229055375,14038606.229055375,14038606.229055375
distributed,renewable_output,1166153.6553163594,1166153.6553163594,1166153.6553163594,1166153.6553163594,1166153.6553163594,1166153.6553163594,1166153.6553163594,1166153.6553163594,1166153.6553163594,1166153.6553163594,1273135.1288065093,1273135.1288065093,1273135.1288065093,1273135.1288065093,1273135.1288065093,1542359.8824411407,1542359.8824411407,1542359.8824411407,1542359.8824411407,1542359.8824411407,1839809.1157866893,1839809.1157866893,1839809.1157866893,1839809.1157866893,1839809.1157866893,2126681.627984837,2126681.627984837,2126681.627984837,2126681.627984837,2126681.627984837
distributed,storage_load,7101.732760694303,7101.732760694303,7101.732760694303,3221.8796867726696,3221.8796867726696,8715.057721984569,8715.057721984569,8715.057721984569,8715.057721984569,8715.057721984569,11653.270002748,11653.270002748,11653.270002748,11653.270002748,11653.270002748,9240.317507853497,9240.317507853497,9240.317507853497,9240.317507853497,9240.317507853497,15597.846971221898,15597.846971221898,15597.846971221898,15597.846971221898,15597.846971221898,23249.81380434614,23249.81380434614,23249.81380434614,23249.81380434614,23249.81380434614
distributed,total_output,1166153.6553163594,1166153.6553163594,1166153.6553163594,1166153.6553163594,1166153.6553163594,1166153.6553163594,1166153.6553163594,1166153.6553163594,1166153.6553163594,1166153.6553163594,1273135.1288065093,1273135.1288065093,1273135.1288065093,1273135.1288065093,1273135.1288065093,1542359.8824411407,1542359.8824411407,1542359.8824411407,1542359.8824411407,1542359.8824411407,1839809.1157866893,1839809.1157866893,1839809.1157866893,1839809.1157866893,1839809.1157866893,2126681.627984837,2126681.627984837,2126681.627984837,2126681.627984837,2126681.627984837
system,co2_emissions,4709222.249305726,4709222.249305726,4709222.249305726,4030899.341743882,4030899.341743882,3062909.09979014,3062909.09979014,3062909.09979014,3062909.09979014,3062909.09979014,2664195.3761273082,2664195.3761273082,2664195.3761273082,2664195.3761273082,2664195.3761273082,2511832.212559656,2511832.212559656,2511832.212559656,2511832.212559656,2511832.212559656,1626406.8332276612,1626406.8332276612,1626406.8332276612,1626406.8332276612,1626406.8332276612,0.0,0.0,0.0,0.0,0.0
system,ev_load,24646.04553986998,24646.04553986998,24646.04553986998,44094.82351228486,44094.82351228486,63752.44387423621,63752.44387423621,63752.44387423621,63752.44387423621,63752.44387423621,145082.01493871107,145082.01493871107,145082.01493871107,145082.01493871107,145082.01493871107,287956.6451272568,287956.6451272568,287956.6451272568,287956.6451272568,287956.6451272568,523472.7018844186,523472.7018844186,523472.7018844186,523472.7018844186,523472.7018844186,925893.4814995887,925893.4814995887,925893.4814995887,925893.4814995887,925893.4814995887
system,gross_load,7917644.353182679,7917644.353182679,7917644.353182679,8056386.051654423,8056386.051654423,8223605.444129768,8223605.444129768,8223605.444129768,8223605.444129768,8223605.444129768,8425359.900663232,8425359.900663232,8425359.900663232,8425359.900663232,8425359.900663232,8573907.748737168,8573907.748737168,8573907.748737168,8573907.748737168,8573907.748737168,8798578.155055901,8798578.155055901,8798578.155055901,8798578.155055901,8798578.155055901,9000426.747959584,9000426.747959584,9000426.747959584,9000426.747959584,9000426.747959584
