GENERATION_PROJECT,timepoint,gen_max_capacity_factor
Oahu_CentralTrackingPV_PV_01,1908081816,0.506875
Oahu_CentralTrackingPV_PV_01,1908081818,0.0868502
Oahu_CentralTrackingPV_PV_01,1908081820,0.0
Oahu_CentralTrackingPV_PV_01,1908081822,0.0
Oahu_CentralTrackingPV_PV_01,1908091000,0.0
Oahu_CentralTrackingPV_PV_01,1908091002,0.0
Oahu_CentralTrackingPV_PV_01,1908091004,0.0
Oahu_CentralTrackingPV_PV_01,1908091006,0.0119287
Oahu_CentralTrackingPV_PV_01,1908091008,0.439313
Oahu_CentralTrackingPV_PV_01,1908091010,0.840016
Oahu_CentralTrackingPV_PV_01,1908091012,0.71036
Oahu_CentralTrackingPV_PV_01,1908091014,0.638422
Oahu_CentralTrackingPV_PV_01,1908091016,0.749781
Oahu_CentralTrackingPV_PV_01,1908091018,0.00915963
Oahu_CentralTrackingPV_PV_01,1908091020,0.0
Oahu_CentralTrackingPV_PV_01,1908091022,0.0
Oahu_CentralTrackingPV_PV_01,1908112200,0.0
Oahu_CentralTrackingPV_PV_01,1908112202,0.0
Oahu_CentralTrackingPV_PV_01,1908112204,0.0
Oahu_CentralTrackingPV_PV_01,1908112206,0.0
Oahu_CentralTrackingPV_PV_01,1908112208,0.0132563
Oahu_CentralTrackingPV_PV_01,1908112210,0.0247638
Oahu_CentralTrackingPV_PV_01,1908112212,0.0929545
Oahu_CentralTrackingPV_PV_01,1908112214,0.307992
Oahu_CentralTrackingPV_PV_01,1908112216,0.0827051
Oahu_CentralTrackingPV_PV_01,1908112218,0.0
Oahu_CentralTrackingPV_PV_01,1908112220,0.0
Oahu_CentralTrackingPV_PV_01,1908112222,0.0
Oahu_CentralTrackingPV_PV_01,2007011200,0.0
Oahu_CentralTrackingPV_PV_01,2007011202,0.0
Oahu_CentralTrackingPV_PV_01,2007011204,0.0
Oahu_CentralTrackingPV_PV_01,2007011206,0.0
Oahu_CentralTrackingPV_PV_01,2007011208,0.409633
Oahu_CentralTrackingPV_PV_01,2007011210,0.765351
Oahu_CentralTrackingPV_PV_01,2007011212,0.746039
Oahu_CentralTrackingPV_PV_01,2007011214,0.736854
Oahu_CentralTrackingPV_PV_01,2007011216,0.618388
Oahu_CentralTrackingPV_PV_01,2007011218,0.0
Oahu_CentralTrackingPV_PV_01,2007011220,0.0
Oahu_CentralTrackingPV_PV_01,2007011222,0.0
Oahu_CentralTrackingPV_PV_01,2007011900,0.0
Oahu_CentralTrackingPV_PV_01,2007011902,0.0
Oahu_CentralTrackingPV_PV_01,2007011904,0.0
Oahu_CentralTrackingPV_PV_01,2007011906,0.0
Oahu_CentralTrackingPV_PV_01,2007011908,0.444519
Oahu_CentralTrackingPV_PV_01,2007011910,0.587452
Oahu_CentralTrackingPV_PV_01,2007011912,0.564452
Oahu_CentralTrackingPV_PV_01,2007011914,0.477891
Oahu_CentralTrackingPV_PV_01,2007011916,0.21249
Oahu_CentralTrackingPV_PV_01,2007011918,0.0
Oahu_CentralTrackingPV_PV_01,2007011920,0.0
Oahu_CentralTrackingPV_PV_01,2007011922,0.0
Oahu_CentralTrackingPV_PV_01,2007021200,0.0
Oahu_CentralTrackingPV_PV_01,2007021202,0.0
Oahu_CentralTrackingPV_PV_01,2007021204,0.0
Oahu_CentralTrackingPV_PV_01,2007021206,0.0
Oahu_CentralTrackingPV_PV_01,2007021208,0.572372
Oahu_CentralTrackingPV_PV_01,2007021210,0.877742
Oahu_CentralTrackingPV_PV_01,2007021212,0.853809
Oahu_CentralTrackingPV_PV_01,2007021214,0.859716
Oahu_CentralTrackingPV_PV_01,2007021216,0.698996
Oahu_CentralTrackingPV_PV_01,2007021218,0.0
Oahu_CentralTrackingPV_PV_01,2007021220,0.0
Oahu_CentralTrackingPV_PV_01,2007021222,0.0
Oahu_CentralTrackingPV_PV_01,2007050200,0.0
Oahu_CentralTrackingPV_PV_01,2007050202,0.0
Oahu_CentralTrackingPV_PV_01,2007050204,0.0
Oahu_CentralTrackingPV_PV_01,2007050206,0.0442707
Oahu_CentralTrackingPV_PV_01,2007050208,0.824978
Oahu_CentralTrackingPV_PV_01,2007050210,0.989287
Oahu_CentralTrackingPV_PV_01,2007050212,0.971051
Oahu_CentralTrackingPV_PV_01,2007050214,0.583813
Oahu_CentralTrackingPV_PV_01,2007050216,0.83399
Oahu_CentralTrackingPV_PV_01,2007050218,0.0634427
Oahu_CentralTrackingPV_PV_01,2007050220,0.0
Oahu_CentralTrackingPV_PV_01,2007050222,0.0
Oahu_CentralTrackingPV_PV_01,2007092200,0.0
Oahu_CentralTrackingPV_PV_01,2007092202,0.0
Oahu_CentralTrackingPV_PV_01,2007092204,0.0
Oahu_CentralTrackingPV_PV_01,2007092206,0.00448283
Oahu_CentralTrackingPV_PV_01,2007092208,0.793983
Oahu_CentralTrackingPV_PV_01,2007092210,0.910291
Oahu_CentralTrackingPV_PV_01,2007092212,0.815702
Oahu_CentralTrackingPV_PV_01,2007092214,0.834543
Oahu_CentralTrackingPV_PV_01,2007092216,0.787052
Oahu_CentralTrackingPV_PV_01,2007092218,0.0
Oahu_CentralTrackingPV_PV_01,2007092220,0.0
Oahu_CentralTrackingPV_PV_01,2007092222,0.0
Oahu_CentralTrackingPV_PV_01,2007102700,0.0
Oahu_CentralTrackingPV_PV_01,2007102702,0.0
Oahu_CentralTrackingPV_PV_01,2007102704,0.0
Oahu_CentralTrackingPV_PV_01,2007102706,0.0
Oahu_CentralTrackingPV_PV_01,2007102708,0.733449
Oahu_CentralTrackingPV_PV_01,2007102710,0.781929
Oahu_CentralTrackingPV_PV_01,2007102712,0.712641
Oahu_CentralTrackingPV_PV_01,2007102714,0.319076
Oahu_CentralTrackingPV_PV_01,2007102716,0.364794
Oahu_CentralTrackingPV_PV_01,2007102718,0.0
Oahu_CentralTrackingPV_PV_01,2007102720,0.0
Oahu_CentralTrackingPV_PV_01,2007102722,0.0
Oahu_CentralTrackingPV_PV_01,2007121500,0.0
Oahu_CentralTrackingPV_PV_01,2007121502,0.0
Oahu_CentralTrackingPV_PV_01,2007121504,0.0
Oahu_CentralTrackingPV_PV_01,2007121506,0.0
Oahu_CentralTrackingPV_PV_01,2007121508,0.346622
Oahu_CentralTrackingPV_PV_01,2007121510,0.74779
Oahu_CentralTrackingPV_PV_01,2007121512,0.645233
Oahu_CentralTrackingPV_PV_01,2007121514,0.75035
Oahu_CentralTrackingPV_PV_01,2007121516,0.456906
Oahu_CentralTrackingPV_PV_01,2007121518,0.0
Oahu_CentralTrackingPV_PV_01,2007121520,0.0
Oahu_CentralTrackingPV_PV_01,2007121522,0.0
Oahu_CentralTrackingPV_PV_01,2008022000,0.0
Oahu_CentralTrackingPV_PV_01,2008022002,0.0
Oahu_CentralTrackingPV_PV_01,2008022004,0.0
Oahu_CentralTrackingPV_PV_01,2008022006,0.0
Oahu_CentralTrackingPV_PV_01,2008022008,0.615011
Oahu_CentralTrackingPV_PV_01,2008022010,0.875402
Oahu_CentralTrackingPV_PV_01,2008022012,0.824329
Oahu_CentralTrackingPV_PV_01,2008022014,0.48966
Oahu_CentralTrackingPV_PV_01,2008022016,0.167925
