LOAD_ZONE,TIMEPOINT,zone_demand_mw
Oahu,2008081822,844.599407368542
Oahu,2008091000,669.998372566827
Oahu,2008091002,621.672066497015
Oahu,2008091004,685.989167584601
Oahu,2008091006,926.440961212024
Oahu,2008091008,1051.06405853364
Oahu,2008091010,1125.01210122147
Oahu,2008091012,1137.10976505785
Oahu,2008091014,1137.152664575
Oahu,2008091016,1122.32015652029
Oahu,2008091018,1136.4662723006
Oahu,2008091020,1042.55922925859
Oahu,2008091022,815.256137637738
Oahu,2008112200,626.798558796476
Oahu,2008112202,562.331309398865
Oahu,2008112204,584.714132472033
Oahu,2008112206,712.887164837838
Oahu,2008112208,886.08324045288
Oahu,2008112210,959.473589417754
Oahu,2008112212,944.340784742986
Oahu,2008112214,903.210872675137
Oahu,2008112216,928.543037552389
Oahu,2008112218,972.568667027882
Oahu,2008112220,874.714868408051
Oahu,2008112222,747.185328799501
Oahu,2107011200,645.227034468285
Oahu,2107011202,590.313911471222
Oahu,2107011204,652.198467925403
Oahu,2107011206,915.08222144203
Oahu,2107011208,1007.83578279868
Oahu,2107011210,1064.93663791667
Oahu,2107011212,1067.79429757702
Oahu,2107011214,1053.84096304498
Oahu,2107011216,1022.58465628378
Oahu,2107011218,1074.50404058905
Oahu,2107011220,964.63592412371
Oahu,2107011222,802.482056729983
Oahu,2107011900,607.041164721186
Oahu,2107011902,553.363220624934
Oahu,2107011904,624.040576034039
Oahu,2107011906,886.662639105579
Oahu,2107011908,966.53056294614
Oahu,2107011910,1013.83372780007
Oahu,2107011912,1030.62378675686
Oahu,2107011914,1026.74030055176
Oahu,2107011916,1000.05834277069
Oahu,2107011918,1055.24362383064
Oahu,2107011920,950.850071476525
Oahu,2107011922,788.413578402104
Oahu,2107021200,542.633912376366
Oahu,2107021202,501.705526764754
Oahu,2107021204,582.211975291328
Oahu,2107021206,843.81867943593
Oahu,2107021208,920.535850317644
Oahu,2107021210,969.409157842098
Oahu,2107021212,989.234825961891
Oahu,2107021214,992.898492193109
Oahu,2107021216,986.241087270095
Oahu,2107021218,1073.56195498674
Oahu,2107021220,958.491432473067
Oahu,2107021222,744.051814150951
Oahu,2107050200,620.994499253226
Oahu,2107050202,574.465938116752
Oahu,2107050204,629.494204909653
Oahu,2107050206,893.665475416108
Oahu,2107050208,997.033201225484
Oahu,2107050210,1049.51783689214
Oahu,2107050212,1069.8354830487
Oahu,2107050214,1071.75105710673
Oahu,2107050216,1049.88420351526
Oahu,2107050218,1065.66937116291
Oahu,2107050220,1002.28794536283
Oahu,2107050222,792.872783586387
Oahu,2107092200,700.831020240377
Oahu,2107092202,639.993225566544
Oahu,2107092204,656.929831172577
Oahu,2107092206,794.934904293673
Oahu,2107092208,991.736586616923
Oahu,2107092210,1062.58142391088
Oahu,2107092212,1064.18296943482
Oahu,2107092214,1056.99171600382
Oahu,2107092216,1043.6769061578
Oahu,2107092218,1068.6421746191
Oahu,2107092220,977.17613025228
Oahu,2107092222,849.942235850967
Oahu,2107102700,689.034014975854
Oahu,2107102702,628.122946977397
Oahu,2107102704,650.366634809794
Oahu,2107102706,786.403795783836
Oahu,2107102708,990.281587742239
Oahu,2107102710,1053.19197074116
Oahu,2107102712,1052.76279841122
Oahu,2107102714,1019.45483856054
Oahu,2107102716,1001.58661497
Oahu,2107102718,1050.79488626416
Oahu,2107102720,963.589162343362
Oahu,2107102722,832.094947496031
Oahu,2107121500,653.87328677396
Oahu,2107121502,585.917511993761
Oahu,2107121504,611.416628963041
Oahu,2107121506,744.501921716501
Oahu,2107121508,923.152754768514
Oahu,2107121510,975.909548498059
Oahu,2107121512,963.610097578969
Oahu,2107121514,931.223288094998
Oahu,2107121516,946.286190114208
Oahu,2107121518,1013.20567073186
Oahu,2107121520,930.134655843436
Oahu,2107121522,793.699725392862
Oahu,2108022000,600.607279510285
Oahu,2108022002,548.947014718875
Oahu,2108022004,621.74102419768
Oahu,2108022006,876.346117088006
Oahu,2108022008,977.525006905694
Oahu,2108022010,1039.12161050589
Oahu,2108022012,1060.19012758623
Oahu,2108022014,1065.3539798118
Oahu,2108022016,1055.92859059165
Oahu,2108022018,1104.61012799399
Oahu,2108022020,983.080224773626
Oahu,2108022022,758.947295648098
Oahu,2108041000,576.538292505196
Oahu,2108041002,538.347528571647
Oahu,2108041004,627.470182351105
Oahu,2108041006,885.314913058737
Oahu,2108041008,980.938585008494
Oahu,2108041010,1030.32675482065
Oahu,2108041012,1020.40128727971
Oahu,2108041014,1042.40473339457
Oahu,2108041016,1034.90355858269
Oahu,2108041018,1099.10926646528
Oahu,2108041020,1005.94250104811
Oahu,2108041022,779.841872442941
Oahu,2108061700,670.705214563949
Oahu,2108061702,614.892125456395
Oahu,2108061704,678.478171071916
Oahu,2108061706,896.36012118754
Oahu,2108061708,1040.7305581467
Oahu,2108061710,1103.3816747277
Oahu,2108061712,1121.74324611505
Oahu,2108061714,1115.76404880123
Oahu,2108061716,1092.02119983144
Oahu,2108061718,1077.59502740336
Oahu,2108061720,1044.97035260559
Oahu,2108061722,830.25194143237
Oahu,2108081800,669.944225814918
Oahu,2108081802,622.143261107883
Oahu,2108081804,683.794221047295
Oahu,2108081806,933.920351586177
Oahu,2108081808,1080.26935929282
Oahu,2108081810,1148.68224783077
Oahu,2108081812,1174.24059853039
Oahu,2108081814,1178.23035382889
Oahu,2108081816,1151.73707409474
Oahu,2108081818,1119.43853733227
Oahu,2108081820,1078.84522320535
Oahu,2108081822,845.178192181235
Oahu,2108091000,668.193951692145
Oahu,2108091002,619.208018790189
Oahu,2108091004,684.40301204652
Oahu,2108091006,928.136837093536
Oahu,2108091008,1054.4609694328
Oahu,2108091010,1129.41836121242
Oahu,2108091012,1141.68115133968
Oahu,2108091014,1141.72463641105
Oahu,2108091016,1126.68967298375
Oahu,2108091018,1141.02887526908
Oahu,2108091020,1045.84005403306
Oahu,2108091022,815.434403361939
Oahu,2108112200,624.404484819291
Oahu,2108112202,559.057293813153
Oahu,2108112204,581.745629802142
Oahu,2108112206,711.668151797542
Oahu,2108112208,887.228256199159
Oahu,2108112210,961.620342050931
Oahu,2108112212,946.280983124021
Oahu,2108112214,904.589670944926
Oahu,2108112216,930.267605590825
Oahu,2108112218,974.894160087613
Oahu,2108112220,875.70471228525
Oahu,2108112222,746.434466360448
Oahu,2207011200,653.803273245785
Oahu,2207011202,599.161479315193
Oahu,2207011204,660.740260427976
Oahu,2207011206,922.325089397263
Oahu,2207011208,1014.62034978975
Oahu,2207011210,1071.43906612436
Oahu,2207011212,1074.28260591526
Oahu,2207011214,1060.39821565421
Oahu,2207011216,1029.29634819772
Oahu,2207011218,1080.9591956807
Oahu,2207011220,971.633944232837
Oahu,2207011222,810.281288918541
Oahu,2207011900,615.806082193783
Oahu,2207011902,562.393364070247
Oahu,2207011904,632.721498385793
Oahu,2207011906,894.045929938331
Oahu,2207011908,973.519221530099
Oahu,2207011910,1020.58865858163
Oahu,2207011912,1037.29575684024
Oahu,2207011914,1033.43145917569
Oahu,2207011916,1006.88133856397
Oahu,2207011918,1061.79394580798
Oahu,2207011920,957.916208318505
Oahu,2207011922,796.28232379412
Oahu,2207021200,551.717069983541
Oahu,2207021202,510.990914004011
Oahu,2207021204,591.099575292647
Oahu,2207021206,851.413664868199
Oahu,2207021208,927.751771562311
Oahu,2207021210,976.383593114337
Oahu,2207021212,996.111301407235
Oahu,2207021214,999.75686524172
Oahu,2207021216,993.132354959627
Oahu,2207021218,1080.0217649804
Oahu,2207021220,965.519812887573
Oahu,2207021222,752.139753706844
Oahu,2207050200,629.690472454836
Oahu,2207050202,583.391811756879
Oahu,2207050204,638.14818055084
Oahu,2207050206,901.014164810532
Oahu,2207050208,1003.87114442635
Oahu,2207050210,1056.09645032951
Oahu,2207050212,1076.3137057659
Oahu,2207050214,1078.2198148565
Oahu,2207050216,1056.46100671296
Oahu,2207050218,1072.16817889126
Oahu,2207050220,1009.09992455467
Oahu,2207050222,800.719495775521
Oahu,2207092200,709.132516356594
Oahu,2207092202,648.595324910807
Oahu,2207092204,665.448245722796
Oahu,2207092206,802.771427419503
Oahu,2207092208,998.600700711355
Oahu,2207092210,1069.09548937362
Oahu,2207092212,1070.68912156412
Oahu,2207092214,1063.53340055186
Oahu,2207092216,1050.28437998768
Oahu,2207092218,1075.12629354553
Oahu,2207092220,984.112188443445
Oahu,2207092222,857.506964420124
Oahu,2207102700,697.393800809553
Oahu,2207102702,636.783698087076
Oahu,2207102704,658.917478510733
Oahu,2207102706,794.282471633488
Oahu,2207102708,997.152891074231
Oahu,2207102710,1059.75243006067
Oahu,2207102712,1059.3253782972
Oahu,2207102714,1026.1819950934
Oahu,2207102716,1008.40205947778
Oahu,2207102718,1057.36718972325
Oahu,2207102720,970.592354565842
Oahu,2207102722,839.747860597848
Oahu,2207121500,662.406803895169
Oahu,2207121502,594.786802713811
Oahu,2207121504,620.159927001825
Oahu,2207121506,752.587637263652
Oahu,2207121508,930.3557457298
Oahu,2207121510,982.85186494638
Oahu,2207121512,970.613186359182
Oahu,2207121514,938.386402062336
Oahu,2207121516,953.374877370404
Oahu,2207121518,1019.96370478144
Oahu,2207121520,937.303148808661
Oahu,2207121522,801.542351612448
Oahu,2208022000,609.40398719937
Oahu,2208022002,557.998978905031
Oahu,2208022004,630.433308774327
Oahu,2208022006,883.780382480854
Oahu,2208022008,984.459341276185
Oahu,2208022010,1045.75159232747
Oahu,2208022012,1066.71600858893
Oahu,2208022014,1071.85434590791
Oahu,2208022016,1062.47552810673
Oahu,2208022018,1110.91652708444
Oahu,2208022020,989.987110476187
Oahu,2208022022,766.961635727789
Oahu,2208041000,585.45392651678
Oahu,2208041002,547.451865460801
Oahu,2208041004,636.134158810336
Oahu,2208041006,892.70486308751
Oahu,2208041008,987.85605268284
Oahu,2208041010,1037.00019255683
Oahu,2208041012,1027.12376735213
Oahu,2208041014,1049.01849310712
Oahu,2208041016,1041.55438205428
Oahu,2208041018,1105.44284564569
Oahu,2208041020,1012.73642285897
Oahu,2208041022,787.752971153235
Oahu,2208061700,679.155564110544
Oahu,2208061702,623.618250856517
Oahu,2208061704,686.890113969646
Oahu,2208061706,903.69549617401
Oahu,2208061708,1047.35259006055
Oahu,2208061710,1109.69414368013
Oahu,2208061712,1127.96498943121
Oahu,2208061714,1122.01533569344
Oahu,2208061716,1098.38980157837
Oahu,2208061718,1084.03490974197
Oahu,2208061720,1051.57143543824
Oahu,2208061722,837.913960938767
Oahu,2208081800,678.398335453009
Oahu,2208081802,630.833558207595
Oahu,2208081804,692.179897020136
Oahu,2208081806,941.070139199461
Oahu,2208081808,1086.69602759559
Oahu,2208081810,1154.77088390793
Oahu,2208081812,1180.20294924884
Oahu,2208081814,1184.17299092477
Oahu,2208081816,1157.81061609032
Oahu,2208081818,1125.67166835411
Oahu,2208081820,1085.27892825077
Oahu,2208081822,852.766460178693
Oahu,2208091000,676.65670954068
Oahu,2208091002,627.912819099962
Oahu,2208091004,692.785679946164
Oahu,2208091006,935.315201402199
Oahu,2208091008,1061.01515855292
Oahu,2208091010,1135.60218132006
Oahu,2208091012,1147.80438025862
Oahu,2208091014,1147.84765046762
Oahu,2208091016,1132.88697570519
Oahu,2208091018,1147.15532712359
Oahu,2208091020,1052.43683961828
Oahu,2208091022,823.169637221347
Oahu,2208112200,633.083609075698
Oahu,2208112202,568.059302497989
Oahu,2208112204,590.635534044766
Oahu,2208112206,719.916100990398
Oahu,2208112208,894.608752283597
Oahu,2208112210,968.633262333715
Oahu,2208112212,953.369696108271
Oahu,2208112214,911.884383227633
Oahu,2208112216,937.435441643296
Oahu,2208112218,981.841493631566
Oahu,2208112220,883.142146898075
Oahu,2208112222,754.510633087472
