gen_tech,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
CIP_CT,multiple,2049,19.062338376891336,84291.35857329881,0.0,113.0,4008559.9753119107,1694967.0099513936,303.6258317003223,0.01925722145804676,0.0,0.0
CIP_CT,multiple,2050,25.529917469050893,112890.21237495373,0.0,113.0,4008559.9753119107,1694967.0099513936,227.82749708021248,0.02579092159559834,0.0,0.0
CentralTrackingPV,SUN,2020,432.93593254741785,0.0,0.0,185.7,40336367.23039165,3462172.287805924,101.1663302246239,0.2661384496938756,0.0,0.0
CentralTrackingPV,SUN,2021,484.6170475234757,0.0,0.0,206.7,43747506.66227372,3795276.9959389027,98.10382012182426,0.26764190018151934,0.0,0.0
CentralTrackingPV,SUN,2022,797.1647428548694,0.0,0.0,333.7,63562635.34477174,5729740.5359693,86.92353306116588,0.2727016524476737,0.0,0.0
CentralTrackingPV,SUN,2023,1085.327239713595,0.0,0.0,450.7000000000001,81086150.15649691,7438158.6002968075,81.56462449072434,0.2748963914361511,0.0,0.0
CentralTrackingPV,SUN,2024,1509.1601461411672,0.0,0.0,627.7,106678489.6241076,9911155.025732322,77.25465382050587,0.274460021500027,0.0,0.0
CentralTrackingPV,SUN,2025,1872.0771075405617,0.0,0.0,777.7,127433331.58300215,11912394.821226625,74.43375373960637,0.274794178176217,0.0,0.0
CentralTrackingPV,SUN,2026,2401.1364219472607,0.0,0.0,1006.7091723895833,157569557.95107904,14823437.142594082,71.79641836171339,0.2722755874190488,0.0,0.0
CentralTrackingPV,SUN,2027,2886.091092338572,0.0,0.0,1235.7183447791665,186170386.87237304,17590173.32320067,70.6008762982143,0.2666161385847071,0.0,0.0
CentralTrackingPV,SUN,2028,3327.2911587668277,0.0,0.0,1464.7275171687497,213401296.58469462,20212603.363046404,70.21143891547017,0.2593163256632767,0.0,0.0
